Sex,Subject#,Group#,Condition,Rank,Role,Round,Round_centred,Proposer_Keep,Proposer_Send,Responder_decision,Responder_attempted_reject,Rejected_offer,Reject_occur,Reject_alt,Rminus1_Reject,Earnings,filter_$,GreedyOffer,EqualOffer,Grip_strength
male,77,20,Hard,2,Responder,11,8,64,36,,No,,No,No,No,25,Not Selected,Yes,No,
male,77,20,Hard,2,Responder,12,9,64,36,,No,,No,No,No,25,Not Selected,Yes,No,
male,77,20,Hard,2,Responder,13,10,64,36,,No,,No,No,No,25,Not Selected,Yes,No,
male,77,20,Hard,2,Responder,14,11,64,36,,No,,No,No,No,25,Not Selected,Yes,No,
male,77,20,Hard,2,Responder,15,12,64,36,,No,,No,No,No,25,Not Selected,Yes,No,
male,77,20,Hard,2,Responder,16,13,70,30,,No,,No,No,No,25,Not Selected,Yes,No,
male,77,20,Hard,2,Responder,17,14,70,30,,No,,No,No,No,25,Not Selected,Yes,No,
male,77,20,Hard,2,Responder,18,15,70,30,,No,,No,No,No,25,Not Selected,Yes,No,
male,77,20,Hard,2,Responder,19,16,70,30,,No,,No,No,No,25,Not Selected,Yes,No,
male,77,20,Hard,2,Responder,20,17,70,30,,No,,No,No,No,25,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,2,-1,55,45,,No,,No,No,No,25,Not Selected,No,No,
female,78,20,Hard,3,Responder,3,0,49,51,7,Yes,51,No,No,No,21,Not Selected,No,No,
female,78,20,Hard,3,Responder,4,1,49,51,10,Yes,51,No,No,No,22,Not Selected,No,No,
female,78,20,Hard,3,Responder,5,2,55,45,,No,,No,No,No,25,Not Selected,No,No,
female,78,20,Hard,3,Responder,6,3,55,45,,No,,No,No,No,25,Not Selected,No,No,
female,78,20,Hard,3,Responder,7,4,70,30,10,Yes,30,No,No,No,25,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,8,5,61,39,10,Yes,39,No,No,No,25,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,9,6,58,42,10,Yes,42,No,No,No,25,Not Selected,No,No,
female,78,20,Hard,3,Responder,10,7,58,42,10,Yes,42,No,No,No,25,Not Selected,No,No,
female,78,20,Hard,3,Responder,11,8,64,36,10,Yes,36,No,No,No,25,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,12,9,64,36,10,Yes,36,No,No,No,25,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,13,10,64,36,10,Yes,36,No,No,No,25,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,14,11,64,36,10,Yes,36,No,No,No,25,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,15,12,64,36,10,Yes,36,No,No,No,25,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,16,13,70,30,10,Yes,30,No,No,No,25,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,17,14,70,30,10,Yes,30,No,No,No,25,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,18,15,70,30,10,Yes,30,No,No,No,25,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,19,16,70,30,10,Yes,30,No,No,No,25,Not Selected,Yes,No,
female,78,20,Hard,3,Responder,20,17,70,30,3,Yes,30,No,No,No,25,Not Selected,Yes,No,
male,79,20,Hard,1,Proposer,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
male,79,20,Hard,1,Proposer,2,-1,55,45,,No,,No,No,No,25,Not Selected,No,No,
male,79,20,Hard,1,Proposer,3,0,49,51,,No,,No,No,No,25,Selected,No,No,
male,79,20,Hard,1,Proposer,4,1,49,51,,No,,No,No,No,25,Selected,No,No,
male,79,20,Hard,1,Proposer,5,2,55,45,,No,,No,No,No,25,Selected,No,No,
male,79,20,Hard,1,Proposer,6,3,55,45,,No,,No,No,No,25,Selected,No,No,
male,79,20,Hard,1,Proposer,7,4,70,30,,No,,No,No,No,25,Selected,Yes,No,
male,79,20,Hard,1,Proposer,8,5,61,39,,No,,No,No,No,25,Selected,Yes,No,
male,79,20,Hard,1,Proposer,9,6,58,42,,No,,No,No,No,25,Selected,No,No,
male,79,20,Hard,1,Proposer,10,7,58,42,,No,,No,No,No,25,Selected,No,No,
male,79,20,Hard,1,Proposer,11,8,64,36,,No,,No,No,No,25,Selected,Yes,No,
male,79,20,Hard,1,Proposer,12,9,64,36,,No,,No,No,No,25,Selected,Yes,No,
male,79,20,Hard,1,Proposer,13,10,64,36,,No,,No,No,No,25,Selected,Yes,No,
male,79,20,Hard,1,Proposer,14,11,64,36,,No,,No,No,No,25,Selected,Yes,No,
male,79,20,Hard,1,Proposer,15,12,64,36,,No,,No,No,No,25,Selected,Yes,No,
male,79,20,Hard,1,Proposer,16,13,70,30,,No,,No,No,No,25,Selected,Yes,No,
male,79,20,Hard,1,Proposer,17,14,70,30,,No,,No,No,No,25,Selected,Yes,No,
male,79,20,Hard,1,Proposer,18,15,70,30,,No,,No,No,No,25,Selected,Yes,No,
male,79,20,Hard,1,Proposer,19,16,70,30,,No,,No,No,No,25,Selected,Yes,No,
male,79,20,Hard,1,Proposer,20,17,70,30,,No,,No,No,No,25,Selected,Yes,No,
male,80,20,Hard,4,Responder,1,-2,70,30,,No,,No,No,,70,Not Selected,Yes,No,
male,80,20,Hard,4,Responder,2,-1,55,45,,No,,No,No,No,25,Not Selected,No,No,
male,80,20,Hard,4,Responder,3,0,49,51,7,Yes,51,No,No,No,25,Not Selected,No,No,
male,80,20,Hard,4,Responder,4,1,49,51,10,Yes,51,No,No,No,25,Not Selected,No,No,
male,80,20,Hard,4,Responder,5,2,55,45,10,Yes,45,No,No,No,25,Not Selected,No,No,
male,80,20,Hard,4,Responder,6,3,55,45,10,Yes,45,No,No,No,25,Not Selected,No,No,
male,80,20,Hard,4,Responder,7,4,70,30,10,Yes,30,No,No,No,25,Not Selected,Yes,No,
male,80,20,Hard,4,Responder,8,5,61,39,,No,,No,No,No,25,Not Selected,Yes,No,
male,80,20,Hard,4,Responder,9,6,58,42,,No,,No,No,No,25,Not Selected,No,No,
male,80,20,Hard,4,Responder,10,7,58,42,,No,,No,No,No,25,Not Selected,No,No,
male,80,20,Hard,4,Responder,11,8,64,36,10,Yes,36,No,No,No,25,Not Selected,Yes,No,
male,80,20,Hard,4,Responder,12,9,64,36,10,Yes,36,No,No,No,25,Not Selected,Yes,No,
male,80,20,Hard,4,Responder,13,10,64,36,10,Yes,36,No,No,No,25,Not Selected,Yes,No,
male,80,20,Hard,4,Responder,14,11,64,36,10,Yes,36,No,No,No,25,Not Selected,Yes,No,
male,80,20,Hard,4,Responder,15,12,64,36,10,Yes,36,No,No,No,25,Not Selected,Yes,No,
male,80,20,Hard,4,Responder,16,13,70,30,10,Yes,30,No,No,No,25,Not Selected,Yes,No,
male,80,20,Hard,4,Responder,17,14,70,30,10,Yes,30,No,No,No,25,Not Selected,Yes,No,
male,80,20,Hard,4,Responder,18,15,70,30,10,Yes,30,No,No,No,25,Not Selected,Yes,No,
male,80,20,Hard,4,Responder,19,16,70,30,10,Yes,30,No,No,No,25,Not Selected,Yes,No,
male,80,20,Hard,4,Responder,20,17,70,30,10,Yes,30,No,No,No,25,Not Selected,Yes,No,
male,81,21,Control,4,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,41.7
male,81,21,Control,4,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,52.2
male,81,21,Control,4,Responder,3,0,50,50,,Yes,50,,No,,16.7,Not Selected,No,No,36.4
male,81,21,Control,4,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,35
male,81,21,Control,4,Responder,5,2,10,90,,Yes,90,,No,,30,Not Selected,No,No,
male,81,21,Control,4,Responder,6,3,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,81,21,Control,4,Responder,7,4,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,81,21,Control,4,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,81,21,Control,4,Responder,9,6,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,81,21,Control,4,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,81,21,Control,4,Responder,11,8,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
male,81,21,Control,4,Responder,12,9,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,81,21,Control,4,Responder,13,10,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,81,21,Control,4,Responder,14,11,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,81,21,Control,4,Responder,15,12,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,81,21,Control,4,Responder,16,13,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,81,21,Control,4,Responder,17,14,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,81,21,Control,4,Responder,18,15,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,81,21,Control,4,Responder,19,16,10,90,,Yes,90,,No,,30,Not Selected,No,No,
male,81,21,Control,4,Responder,20,17,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,62.3
female,82,21,Control,3,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,37.6
female,82,21,Control,3,Responder,3,0,50,50,,Yes,50,,No,,16.7,Not Selected,No,No,50.6
female,82,21,Control,3,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,44.6
female,82,21,Control,3,Responder,5,2,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,82,21,Control,3,Responder,6,3,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,7,4,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,9,6,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,11,8,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
female,82,21,Control,3,Responder,12,9,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,13,10,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,14,11,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,15,12,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,16,13,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,17,14,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,18,15,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,82,21,Control,3,Responder,19,16,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,82,21,Control,3,Responder,20,17,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,83,21,Control,1,Proposer,1,-2,70,30,,Yes,30,,No,No,70,Not Selected,Yes,No,53.7
female,83,21,Control,1,Proposer,2,-1,70,30,,Yes,30,,No,No,70,Not Selected,Yes,No,36.5
female,83,21,Control,1,Proposer,3,0,50,50,,Yes,50,,No,No,50,Selected,No,No,63.9
female,83,21,Control,1,Proposer,4,1,70,30,,Yes,30,,No,No,70,Selected,Yes,No,27.8
female,83,21,Control,1,Proposer,5,2,10,90,,Yes,90,,No,No,10,Selected,No,No,
female,83,21,Control,1,Proposer,6,3,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,83,21,Control,1,Proposer,7,4,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,83,21,Control,1,Proposer,8,5,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,83,21,Control,1,Proposer,9,6,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,83,21,Control,1,Proposer,10,7,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,83,21,Control,1,Proposer,11,8,60,40,,Yes,40,,No,No,60,Selected,Yes,No,
female,83,21,Control,1,Proposer,12,9,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,83,21,Control,1,Proposer,13,10,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,83,21,Control,1,Proposer,14,11,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,83,21,Control,1,Proposer,15,12,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,83,21,Control,1,Proposer,16,13,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,83,21,Control,1,Proposer,17,14,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,83,21,Control,1,Proposer,18,15,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,83,21,Control,1,Proposer,19,16,10,90,,Yes,90,,No,No,10,Selected,No,No,
female,83,21,Control,1,Proposer,20,17,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
female,84,21,Control,2,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,37.4
female,84,21,Control,2,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,37.2
female,84,21,Control,2,Responder,3,0,50,50,,Yes,50,,No,,16.7,Not Selected,No,No,36.1
female,84,21,Control,2,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,37.4
female,84,21,Control,2,Responder,5,2,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,84,21,Control,2,Responder,6,3,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,84,21,Control,2,Responder,7,4,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,84,21,Control,2,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,84,21,Control,2,Responder,9,6,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,84,21,Control,2,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,84,21,Control,2,Responder,11,8,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
female,84,21,Control,2,Responder,12,9,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,84,21,Control,2,Responder,13,10,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,84,21,Control,2,Responder,14,11,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,84,21,Control,2,Responder,15,12,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,84,21,Control,2,Responder,16,13,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,84,21,Control,2,Responder,17,14,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,84,21,Control,2,Responder,18,15,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,84,21,Control,2,Responder,19,16,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,84,21,Control,2,Responder,20,17,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,85,22,Control,4,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,50.1
female,85,22,Control,4,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,32.2
female,85,22,Control,4,Responder,3,0,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,26
female,85,22,Control,4,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,38.8
female,85,22,Control,4,Responder,5,2,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
female,85,22,Control,4,Responder,6,3,50,50,,Yes,50,,No,,16.7,Not Selected,No,No,
female,85,22,Control,4,Responder,7,4,40,60,,Yes,60,,No,,20,Not Selected,No,No,
female,85,22,Control,4,Responder,8,5,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
female,85,22,Control,4,Responder,9,6,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,85,22,Control,4,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,85,22,Control,4,Responder,11,8,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
female,85,22,Control,4,Responder,12,9,40,60,,Yes,60,,No,,20,Not Selected,No,No,
female,85,22,Control,4,Responder,13,10,45,55,,Yes,55,,No,,18.3,Not Selected,No,No,
female,85,22,Control,4,Responder,14,11,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
female,85,22,Control,4,Responder,15,12,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
female,85,22,Control,4,Responder,16,13,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
female,85,22,Control,4,Responder,17,14,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
female,85,22,Control,4,Responder,18,15,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,85,22,Control,4,Responder,19,16,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,85,22,Control,4,Responder,20,17,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,86,22,Control,3,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,32.1
female,86,22,Control,3,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,36.2
female,86,22,Control,3,Responder,3,0,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,34.8
female,86,22,Control,3,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,71.3
female,86,22,Control,3,Responder,5,2,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
female,86,22,Control,3,Responder,6,3,50,50,,Yes,50,,No,,16.7,Not Selected,No,No,
female,86,22,Control,3,Responder,7,4,40,60,,Yes,60,,No,,20,Not Selected,No,No,
female,86,22,Control,3,Responder,8,5,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
female,86,22,Control,3,Responder,9,6,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,86,22,Control,3,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,86,22,Control,3,Responder,11,8,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
female,86,22,Control,3,Responder,12,9,40,60,,Yes,60,,No,,20,Not Selected,No,No,
female,86,22,Control,3,Responder,13,10,45,55,,Yes,55,,No,,18.3,Not Selected,No,No,
female,86,22,Control,3,Responder,14,11,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
female,86,22,Control,3,Responder,15,12,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
female,86,22,Control,3,Responder,16,13,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
female,86,22,Control,3,Responder,17,14,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
female,86,22,Control,3,Responder,18,15,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,86,22,Control,3,Responder,19,16,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,86,22,Control,3,Responder,20,17,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
male,87,22,Control,2,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,40.5
male,87,22,Control,2,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,60.5
male,87,22,Control,2,Responder,3,0,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,29
male,87,22,Control,2,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,39.7
male,87,22,Control,2,Responder,5,2,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
male,87,22,Control,2,Responder,6,3,50,50,,Yes,50,,No,,16.7,Not Selected,No,No,
male,87,22,Control,2,Responder,7,4,40,60,,Yes,60,,No,,20,Not Selected,No,No,
male,87,22,Control,2,Responder,8,5,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
male,87,22,Control,2,Responder,9,6,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
male,87,22,Control,2,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,87,22,Control,2,Responder,11,8,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
male,87,22,Control,2,Responder,12,9,40,60,,Yes,60,,No,,20,Not Selected,No,No,
male,87,22,Control,2,Responder,13,10,45,55,,Yes,55,,No,,18.3,Not Selected,No,No,
male,87,22,Control,2,Responder,14,11,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
male,87,22,Control,2,Responder,15,12,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
male,87,22,Control,2,Responder,16,13,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
male,87,22,Control,2,Responder,17,14,30,70,,Yes,70,,No,,23.3,Not Selected,No,Yes,
male,87,22,Control,2,Responder,18,15,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
male,87,22,Control,2,Responder,19,16,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
male,87,22,Control,2,Responder,20,17,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
male,88,22,Control,1,Proposer,1,-2,70,30,,Yes,30,,No,No,70,Not Selected,Yes,No,46
male,88,22,Control,1,Proposer,2,-1,70,30,,Yes,30,,No,No,70,Not Selected,Yes,No,47.5
male,88,22,Control,1,Proposer,3,0,70,30,,Yes,30,,No,No,70,Selected,Yes,No,27.7
male,88,22,Control,1,Proposer,4,1,70,30,,Yes,30,,No,No,70,Selected,Yes,No,38.9
male,88,22,Control,1,Proposer,5,2,60,40,,Yes,40,,No,No,60,Selected,Yes,No,
male,88,22,Control,1,Proposer,6,3,50,50,,Yes,50,,No,No,50,Selected,No,No,
male,88,22,Control,1,Proposer,7,4,40,60,,Yes,60,,No,No,40,Selected,No,No,
male,88,22,Control,1,Proposer,8,5,30,70,,Yes,70,,No,No,30,Selected,No,Yes,
male,88,22,Control,1,Proposer,9,6,25,75,,Yes,75,,No,No,25,Selected,No,Yes,
male,88,22,Control,1,Proposer,10,7,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,88,22,Control,1,Proposer,11,8,60,40,,Yes,40,,No,No,60,Selected,Yes,No,
male,88,22,Control,1,Proposer,12,9,40,60,,Yes,60,,No,No,40,Selected,No,No,
male,88,22,Control,1,Proposer,13,10,45,55,,Yes,55,,No,No,45,Selected,No,No,
male,88,22,Control,1,Proposer,14,11,30,70,,Yes,70,,No,No,30,Selected,No,Yes,
male,88,22,Control,1,Proposer,15,12,30,70,,Yes,70,,No,No,30,Selected,No,Yes,
male,88,22,Control,1,Proposer,16,13,30,70,,Yes,70,,No,No,30,Selected,No,Yes,
male,88,22,Control,1,Proposer,17,14,30,70,,Yes,70,,No,No,30,Selected,No,Yes,
male,88,22,Control,1,Proposer,18,15,25,75,,Yes,75,,No,No,25,Selected,No,Yes,
male,88,22,Control,1,Proposer,19,16,25,75,,Yes,75,,No,No,25,Selected,No,Yes,
male,88,22,Control,1,Proposer,20,17,25,75,,Yes,75,,No,No,25,Selected,No,Yes,
male,89,23,Control,3,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,51
male,89,23,Control,3,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,45.1
male,89,23,Control,3,Responder,3,0,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,39.1
male,89,23,Control,3,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,51.7
male,89,23,Control,3,Responder,5,2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,6,3,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,7,4,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,9,6,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,11,8,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,12,9,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,13,10,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,14,11,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,15,12,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,16,13,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,17,14,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,18,15,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,19,16,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,89,23,Control,3,Responder,20,17,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,33.2
female,90,23,Control,4,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,40
female,90,23,Control,4,Responder,3,0,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,32.6
female,90,23,Control,4,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,49.3
female,90,23,Control,4,Responder,5,2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,6,3,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,7,4,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,9,6,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,11,8,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,12,9,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,13,10,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,14,11,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,15,12,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,16,13,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,17,14,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,18,15,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,19,16,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,90,23,Control,4,Responder,20,17,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,91,23,Control,2,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,43.3
female,91,23,Control,2,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,22.2
female,91,23,Control,2,Responder,3,0,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,32.3
female,91,23,Control,2,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,30.9
female,91,23,Control,2,Responder,5,2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,91,23,Control,2,Responder,6,3,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,91,23,Control,2,Responder,7,4,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,91,23,Control,2,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
