id,DG_order,sessionid,playerid,date,treatmentdg,muslim,a2,living_cond,b1,b5,b6,b15,dg_statement1,dg_statement2,type,age,rel_firstidentity,tanzania,intervdgGhana1,intervdgGhana2,intervdgGhana3,intervdgGhana4,intervdgGhana5,c_intervdgGhana6,intervdgTanz1,intervdgTanz2,intervdgTanz3,intervdgTanz4,intervdgTanz5,c_intervdgTanz6,sessionGhana1,sessionGhana2,sessionGhana3,sessionGhana4,sessionGhana5,sessionGhana6,sessionGhana7,sessionGhana8,sessionGhana9,sessionGhana10,sessionGhana11,sessionGhana12,sessionGhana13,sessionGhana14,c_sessionGhana15,sessionTanz1,sessionTanz2,sessionTanz3,sessionTanz4,sessionTanz5,sessionTanz6,sessionTanz7,sessionTanz8,sessionTanz9,sessionTanz10,sessionTanz11,sessionTanz12,sessionTanz13,sessionTanz14,c_sessionTanz15,treatDG1,treatDG2,treatDG3,state3_1,state3_2,state3_3,fdg1,fdg2,samer,discrDG,negative_discri,positive_discri,female,fraction_dg,b3,b4,b8,b9,b10,b11,b12,b13,equal,order,rounddiscr_v1
123,1,4,12,803,Control,no,no schooling,Better,A few times a week,yes,yes,no,agree,agree,Accra,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.1,0.1,Other religion,No,No,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,agree,disagree,1,0,1
123,2,4,12,803,Control,no,no schooling,Better,A few times a week,yes,yes,no,agree,agree,Accra,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.1,0.1,Same religion,No,No,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,agree,disagree,1,0,1
124,1,4,13,803,One true religion,no,secondary completed,Better,About once a month,yes,yes,yes,agree,agree,Accra,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,0.1,Other religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,disagree,agree,disagree,1,0,1
124,2,4,13,803,One true religion,no,secondary completed,Better,About once a month,yes,yes,yes,agree,agree,Accra,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,0.1,Same religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,disagree,agree,disagree,1,0,1
125,1,4,14,803,Universal love,no,post-graduate,Better,About once a week,yes,yes,yes,agree,agree,Accra,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.2,Other religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,disagree,agree,strongly agree,strongly agree,disagree,disagree,1,0,1
125,2,4,14,803,Universal love,no,post-graduate,Better,About once a week,yes,yes,yes,agree,agree,Accra,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.2,Same religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,disagree,agree,strongly agree,strongly agree,disagree,disagree,1,0,1
126,1,4,15,803,Control,no,some post-secondary,Much better,A few times a week,yes,yes,yes,agree,agree,Accra,38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.3,0,Other religion,Positive,No,1,0,0.3,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,0,0,1
126,2,4,15,803,Control,no,some post-secondary,Much better,A few times a week,yes,yes,yes,agree,agree,Accra,38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.3,0,Same religion,Positive,No,1,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,0,0,1
127,1,4,16,803,One true religion,no,primary completed,Much worse,A few times a year,yes,yes,yes,agree,agree,Accra,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,0,Same religion,No,No,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,agree,agree,disagree,disagree,disagree,1,1,0
127,2,4,16,803,One true religion,no,primary completed,Much worse,A few times a year,yes,yes,yes,agree,agree,Accra,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,0,Other religion,No,No,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,agree,agree,disagree,disagree,disagree,1,1,0
128,1,4,17,803,Universal love,no,some secondary,Much worse,About once a week,yes,yes,yes,agree,agree,Accra,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Same religion,No,No,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,disagree,agree,uncertain,1,1,0
128,2,4,17,803,Universal love,no,some secondary,Much worse,About once a week,yes,yes,yes,agree,agree,Accra,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Other religion,No,No,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,disagree,agree,uncertain,1,1,0
129,1,4,18,803,Control,no,secondary completed,Better,A few times a year,yes,yes,yes,agree,agree,Accra,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,Same religion,No,No,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,,strongly agree,1,1,0
129,2,4,18,803,Control,no,secondary completed,Better,A few times a year,yes,yes,yes,agree,agree,Accra,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,Other religion,No,No,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,,strongly agree,1,1,0
130,1,4,19,803,One true religion,no,primary completed,Better,About once a week,yes,yes,yes,agree,neutral,Accra,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,0.1,Same religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,,strongly agree,strongly agree,1,1,1
130,2,4,19,803,One true religion,no,primary completed,Better,About once a week,yes,yes,yes,agree,neutral,Accra,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,0.1,Other religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,,strongly agree,strongly agree,1,1,1
131,1,4,20,803,Universal love,no,secondary completed,Better,A few times a year,yes,yes,yes,agree,agree,Accra,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Same religion,No,No,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,disagree,agree,agree,agree,disagree,1,1,0
131,2,4,20,803,Universal love,no,secondary completed,Better,A few times a year,yes,yes,yes,agree,agree,Accra,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Other religion,No,No,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,disagree,agree,agree,agree,disagree,1,1,0
132,1,4,21,803,Control,no,completed post-secondary,Much better,A few times a week,yes,yes,yes,agree,agree,Accra,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.1,0,Same religion,Negative,Negative,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,uncertain,agree,0,1,1
132,2,4,21,803,Control,no,completed post-secondary,Much better,A few times a week,yes,yes,yes,agree,agree,Accra,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.1,0,Other religion,Negative,Negative,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,uncertain,agree,0,1,1
133,1,4,22,803,One true religion,no,completed post-secondary,Better,A few times a week,yes,yes,yes,agree,agree,Accra,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.5,0.5,Other religion,No,No,0,0,0.5,I usually pray in times of stress or need but rarely at any other time,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,uncertain,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,0,1
133,2,4,22,803,One true religion,no,completed post-secondary,Better,A few times a week,yes,yes,yes,agree,agree,Accra,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.5,0.5,Same religion,No,No,0,0,0.5,I usually pray in times of stress or need but rarely at any other time,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,uncertain,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,0,1
134,1,4,23,803,Universal love,no,secondary completed,Better,A few times a year,yes,yes,yes,agree,agree,Accra,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.2,Other religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,disagree,strongly disagree,1,0,1
134,2,4,23,803,Universal love,no,secondary completed,Better,A few times a year,yes,yes,yes,agree,agree,Accra,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.2,Same religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,disagree,strongly disagree,1,0,1
135,1,4,24,803,Control,no,some secondary,Better,About once a week,yes,yes,yes,agree,agree,Accra,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.4,Other religion,Negative,Negative,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,0,0,0
135,2,4,24,803,Control,no,some secondary,Better,About once a week,yes,yes,yes,agree,agree,Accra,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.4,Same religion,Negative,Negative,0,0,0.4,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,0,0,0
136,1,4,25,803,One true religion,no,some secondary,worse,Never,yes,no,yes,agree,agree,Accra,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,0.1,Other religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I don’t believe in a personal God or in a higher power,disagree,strongly agree,agree,uncertain,strongly agree,agree,1,0,1
136,2,4,25,803,One true religion,no,some secondary,worse,Never,yes,no,yes,agree,agree,Accra,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,0.1,Same religion,No,No,0,0,0.1,Prayer is a regular part of my daily life,I don’t believe in a personal God or in a higher power,disagree,strongly agree,agree,uncertain,strongly agree,agree,1,0,1
137,1,4,26,803,Universal love,no,some secondary,Better,About once a week,yes,yes,yes,agree,agree,Accra,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.1,0,Other religion,Positive,No,1,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,0,0,1
137,2,4,26,803,Universal love,no,some secondary,Better,About once a week,yes,yes,yes,agree,agree,Accra,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.1,0,Same religion,Positive,No,1,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,0,0,1
138,1,4,27,803,Control,no,secondary completed,Same,About once a month,yes,yes,yes,agree,agree,Accra,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.2,Other religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,disagree,agree,disagree,disagree,disagree,agree,1,0,1
138,2,4,27,803,Control,no,secondary completed,Same,About once a month,yes,yes,yes,agree,agree,Accra,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.2,Same religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,disagree,agree,disagree,disagree,disagree,agree,1,0,1
139,1,4,28,803,One true religion,yes,some secondary,worse,A few times a year,yes,yes,yes,agree,agree,Accra,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.2,0.2,Other religion,No,No,0,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,disagree,strongly agree,uncertain,1,0,1
139,2,4,28,803,One true religion,yes,some secondary,worse,A few times a year,yes,yes,yes,agree,agree,Accra,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.2,0.2,Same religion,No,No,0,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,disagree,strongly agree,uncertain,1,0,1
140,1,4,29,803,Universal love,yes,no schooling,Better,Never,yes,yes,yes,agree,agree,Accra,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.2,Other religion,No,No,0,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,disagree,agree,1,0,1
140,2,4,29,803,Universal love,yes,no schooling,Better,Never,yes,yes,yes,agree,agree,Accra,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.2,Same religion,No,No,0,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,disagree,agree,1,0,1
141,1,4,30,803,Control,no,primary completed,Better,About once a month,yes,yes,yes,agree,agree,Accra,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.5,0.8,Same religion,Positive,No,1,1,0.5,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,agree,agree,agree,disagree,disagree,0,1,1
141,2,4,30,803,Control,no,primary completed,Better,About once a month,yes,yes,yes,agree,agree,Accra,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.5,0.8,Other religion,Positive,No,1,1,0.8,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,agree,agree,agree,disagree,disagree,0,1,1
142,1,4,31,803,One true religion,no,some secondary,Better,A few times a year,yes,yes,yes,agree,neutral,Accra,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.5,0.5,Same religion,No,No,0,0,0.5,I usually pray in times of stress or need but rarely at any other time,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,uncertain,strongly disagree,disagree,1,1,1
142,2,4,31,803,One true religion,no,some secondary,Better,A few times a year,yes,yes,yes,agree,neutral,Accra,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.5,0.5,Other religion,No,No,0,0,0.5,I usually pray in times of stress or need but rarely at any other time,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,uncertain,strongly disagree,disagree,1,1,1
143,1,4,32,803,Universal love,yes,primary completed,Better,About once a week,yes,yes,no,agree,agree,Accra,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Other religion,No,No,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,0,0
143,2,4,32,803,Universal love,yes,primary completed,Better,About once a week,yes,yes,no,agree,agree,Accra,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Same religion,No,No,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,0,0
144,1,4,33,803,Control,no,some post-secondary,Better,A few times a week,yes,yes,yes,agree,agree,Accra,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.2,Same religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,agree,agree,agree,agree,1,1,1
144,2,4,33,803,Control,no,some post-secondary,Better,A few times a week,yes,yes,yes,agree,agree,Accra,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.2,Other religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,agree,agree,agree,agree,1,1,1
145,1,4,34,803,One true religion,no,completed post-secondary,Better,A few times a week,yes,yes,yes,agree,agree,Accra,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.2,0.2,Other religion,No,No,0,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,agree,strongly agree,agree,agree,disagree,1,0,1
145,2,4,34,803,One true religion,no,completed post-secondary,Better,A few times a week,yes,yes,yes,agree,agree,Accra,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.2,0.2,Same religion,No,No,0,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,agree,strongly agree,agree,agree,disagree,1,0,1
146,1,4,35,803,Universal love,no,secondary completed,worse,About once a week,yes,yes,yes,agree,agree,Accra,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.2,Other religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,1,0,1
146,2,4,35,803,Universal love,no,secondary completed,worse,About once a week,yes,yes,yes,agree,agree,Accra,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.2,Same religion,No,No,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,1,0,1
147,1,4,36,803,Control,yes,some secondary,Same,About once a week,yes,yes,yes,agree,agree,Accra,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,Same religion,No,No,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,1,1,0
147,2,4,36,803,Control,yes,some secondary,Same,About once a week,yes,yes,yes,agree,agree,Accra,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,Other religion,No,No,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,1,1,0
