Soc_Ref,Persec,Paranoia,Age,Gender,earnmore,harmme,frame,frame_bin,fairness,fair_bin,believe_real,similarHITS,role,role_bin,,Key,
20,17,37,52,Female,53,42,give,0,stingy,1,5,2,bystander,0,,,
16,17,33,32,Male,100,9,give,0,stingy,1,1,4,bystander,0,,,
57,58,115,30,Female,100,15,give,0,stingy,1,5,2,bystander,0,,,
47,48,95,35,Male,92,91,take,1,stingy,1,5,1,bystander,0,,,
59,60,119,27,Male,70,11,give,0,fair,0,5,1,bystander,0,,,
18,40,58,64,Female,17,71,give,0,fair,0,1,4,bystander,0,,,
42,39,81,33,Male,43,65,take,1,fair,0,3,2,bystander,0,,,
24,24,48,63,Female,37,61,take,1,fair,0,1,4,bystander,0,,,
29,19,48,23,Male,100,88,take,1,fair,0,4,4,bystander,0,,,
56,60,116,27,Male,100,0,take,1,stingy,1,3,5,bystander,0,,,
20,17,37,53,Male,100,0,take,1,stingy,1,5,3,bystander,0,,,
22,19,41,38,Female,100,51,take,1,stingy,1,4,4,bystander,0,,,
20,16,36,50,Female,65,43,take,1,fair,0,1,1,bystander,0,,,
16,16,32,69,Female,97,96,take,1,fair,0,3,3,bystander,0,,,
17,16,33,73,Male,72,8,take,1,fair,0,4,3,bystander,0,,,
28,24,52,32,Female,82,21,take,1,stingy,1,2,4,bystander,0,,,
31,31,62,34,Male,100,41,take,1,fair,0,5,3,bystander,0,,,
22,18,40,35,Male,100,0,give,0,stingy,1,4,4,bystander,0,,,
35,18,53,25,Female,100,12,give,0,stingy,1,5,1,bystander,0,,,
36,29,65,34,Female,100,8,take,1,stingy,1,3,4,bystander,0,,,
21,23,44,34,Female,54,0,give,0,fair,0,5,3,bystander,0,,,
16,19,35,40,Male,42,0,give,0,fair,0,5,2,bystander,0,,,
16,16,32,37,Male,100,62,take,1,stingy,1,1,2,bystander,0,,,
18,16,34,34,Male,79,12,give,0,stingy,1,2,4,bystander,0,,,
16,16,32,75,Male,100,100,give,0,stingy,1,5,1,bystander,0,,,
16,16,32,39,Female,100,15,take,1,stingy,1,4,3,bystander,0,,,
33,25,58,37,Male,64,21,take,1,fair,0,4,1,bystander,0,,,
17,16,33,28,Female,89,6,take,1,stingy,1,5,3,bystander,0,,,
16,16,32,37,Male,26,0,give,0,fair,0,4,4,bystander,0,,,
43,16,59,35,Female,25,0,give,0,fair,0,5,4,bystander,0,,,
18,16,34,38,Male,79,32,give,0,stingy,1,3,3,bystander,0,,,
19,16,35,30,Male,100,10,take,1,stingy,1,2,4,bystander,0,,,
27,41,68,26,Male,66,0,take,1,fair,0,4,4,bystander,0,,,
25,21,46,33,Female,84,28,give,0,stingy,1,4,4,bystander,0,,,
42,20,62,20,Male,41,35,take,1,fair,0,5,3,bystander,0,,,
20,19,39,23,Female,83,12,take,1,fair,0,5,2,bystander,0,,,
70,73,143,19,Male,19,52,take,1,fair,0,4,2,bystander,0,,,
27,16,43,41,Male,100,0,take,1,stingy,1,1,4,bystander,0,,,
38,45,83,27,Male,21,0,give,0,fair,0,4,3,bystander,0,,,
18,16,34,45,Female,99,0,give,0,stingy,1,5,3,bystander,0,,,
30,33,63,22,Male,32,0,give,0,fair,0,3,2,bystander,0,,,
16,16,32,59,Male,71,0,give,0,fair,0,1,3,bystander,0,,,
16,16,32,38,Female,100,0,take,1,stingy,1,5,1,bystander,0,,,
36,31,67,29,Female,53,0,give,0,fair,0,5,3,bystander,0,,,
20,18,38,33,Male,12,0,give,0,fair,0,5,1,bystander,0,,,
36,73,109,40,Female,100,0,take,1,stingy,1,5,2,bystander,0,,,
18,16,34,29,Female,23,46,take,1,fair,0,5,1,bystander,0,,,
25,18,43,27,Female,0,0,take,1,fair,0,5,1,bystander,0,,,
24,24,48,37,Male,100,16,take,1,stingy,1,3,3,bystander,0,,,
29,22,51,28,Male,51,0,give,0,fair,0,5,1,bystander,0,,,
17,19,36,64,Female,65,15,take,1,fair,0,4,3,bystander,0,,,
43,23,66,34,Female,100,0,give,0,fair,0,2,4,bystander,0,,,
27,24,51,47,Male,28,0,give,0,fair,0,4,1,bystander,0,,,
22,18,40,32,Male,25,8,take,1,fair,0,4,1,bystander,0,,,
33,25,58,37,Male,13,0,give,0,fair,0,5,3,bystander,0,,,
32,20,52,26,Male,26,18,take,1,fair,0,4,4,bystander,0,,,
21,16,37,29,Female,71,72,take,1,stingy,1,2,3,bystander,0,,,
48,48,96,29,Male,51,51,give,0,fair,0,3,3,bystander,0,,,
24,16,40,24,Female,25,5,give,0,fair,0,3,3,bystander,0,,,
16,16,32,56,Female,65,38,take,1,fair,0,5,4,bystander,0,,,
22,17,39,30,Female,89,66,take,1,stingy,1,3,1,bystander,0,,,
35,25,60,52,Female,100,0,give,0,stingy,1,5,4,bystander,0,,,
20,20,40,28,Male,100,0,take,1,fair,0,5,3,bystander,0,,,
16,16,32,33,Female,35,0,give,0,fair,0,4,3,bystander,0,,,
30,24,54,27,Female,31,0,give,0,fair,0,4,3,bystander,0,,,
45,51,96,19,Male,100,0,give,0,stingy,1,2,1,bystander,0,,,
21,16,37,21,Female,91,54,take,1,stingy,1,3,1,bystander,0,,,
33,19,52,31,Female,21,0,give,0,fair,0,4,2,bystander,0,,,
22,20,42,38,Male,81,37,take,1,stingy,1,2,3,bystander,0,,,
19,16,35,46,Female,51,10,give,0,fair,0,4,3,bystander,0,,,
31,29,60,29,Male,81,65,take,1,fair,0,5,1,bystander,0,,,
16,16,32,71,Female,98,5,take,1,stingy,1,3,3,bystander,0,,,
17,16,33,53,Female,37,27,take,1,fair,0,3,4,bystander,0,,,
58,56,114,27,Male,0,0,give,0,fair,0,3,4,bystander,0,,,
22,17,39,45,Female,97,36,give,0,stingy,1,3,4,bystander,0,,,
28,23,51,37,Male,100,0,take,1,stingy,1,4,2,bystander,0,,,
43,40,83,22,Female,100,14,take,1,stingy,1,5,1,bystander,0,,,
53,65,118,42,Male,100,11,take,1,fair,0,2,1,bystander,0,,,
49,16,65,26,Female,100,51,take,1,stingy,1,3,5,bystander,0,,,
16,16,32,45,Female,10,0,give,0,fair,0,4,3,bystander,0,,,
19,17,36,66,Female,100,100,give,0,stingy,1,5,3,bystander,0,,,
47,46,93,31,Male,62,45,take,1,fair,0,3,2,bystander,0,,,
16,16,32,62,Male,22,24,give,0,fair,0,5,3,bystander,0,,,
31,19,50,28,Male,95,1,take,1,stingy,1,5,2,bystander,0,,,
33,25,58,27,Male,48,0,give,0,fair,0,4,3,bystander,0,,,
16,16,32,52,Female,100,0,give,0,stingy,1,4,4,bystander,0,,,
20,18,38,33,Male,6,0,give,0,fair,0,4,3,bystander,0,,,
18,16,34,74,Female,38,22,give,0,fair,0,3,4,bystander,0,,,
50,50,100,26,Male,99,0,take,1,stingy,1,5,1,bystander,0,,,
59,27,86,33,Female,100,0,take,1,stingy,1,4,3,bystander,0,,,
33,25,58,22,Female,96,75,take,1,stingy,1,3,3,bystander,0,,,
20,17,37,22,Female,100,30,take,1,stingy,1,5,1,bystander,0,,,
26,23,49,40,Female,26,27,give,0,fair,0,3,3,bystander,0,,,
26,18,44,36,Male,100,0,give,0,stingy,1,4,2,bystander,0,,,
22,18,40,38,Female,89,15,give,0,stingy,1,4,2,bystander,0,,,
26,19,45,33,Female,0,0,give,0,fair,0,4,4,bystander,0,,,
16,16,32,64,Female,61,38,take,1,fair,0,1,3,bystander,0,,,
17,17,34,33,Female,25,3,give,0,fair,0,4,3,bystander,0,,,
38,35,73,48,Female,75,17,give,0,fair,0,5,5,bystander,0,,,
31,24,55,66,Female,100,100,take,1,stingy,1,4,3,bystander,0,,,
25,17,42,26,Male,64,0,take,1,fair,0,5,2,bystander,0,,,
17,16,33,73,Male,55,43,take,1,fair,0,2,4,bystander,0,,,
16,16,32,29,Female,100,29,take,1,stingy,1,4,3,bystander,0,,,
29,20,49,24,Male,100,10,take,1,stingy,1,2,4,bystander,0,,,
28,18,46,27,Male,100,3,give,0,stingy,1,2,4,bystander,0,,,
22,19,41,24,Male,100,0,take,1,fair,0,5,3,bystander,0,,,
18,16,34,64,Female,63,66,give,0,fair,0,2,4,bystander,0,,,
42,40,82,22,Female,35,36,give,0,fair,0,2,4,bystander,0,,,
17,16,33,61,Female,89,12,give,0,stingy,1,5,4,bystander,0,,,
20,16,36,25,Male,49,0,give,0,fair,0,2,3,bystander,0,,,
21,20,41,52,Female,100,6,take,1,stingy,1,4,3,bystander,0,,,
17,16,33,37,Female,100,58,give,0,stingy,1,3,4,bystander,0,,,
16,17,33,65,Female,0,0,give,0,fair,0,3,4,bystander,0,,,
38,25,63,22,Male,15,0,give,0,fair,0,3,3,bystander,0,,,
23,27,50,23,Male,81,24,take,1,stingy,1,4,1,bystander,0,,,
16,16,32,35,Male,100,0,take,1,fair,0,3,2,bystander,0,,,
17,17,34,53,Female,100,0,give,0,stingy,1,1,4,bystander,0,,,
46,24,70,50,Female,84,18,take,1,fair,0,5,1,bystander,0,,,
21,19,40,50,Female,86,17,take,1,stingy,1,2,3,bystander,0,,,
32,23,55,29,Male,68,14,take,1,fair,0,5,3,bystander,0,,,
39,64,103,29,Female,0,0,give,0,fair,0,3,4,bystander,0,,,
24,22,46,29,Male,100,0,give,0,stingy,1,4,3,bystander,0,,,
16,16,32,51,Female,69,0,take,1,fair,0,5,4,bystander,0,,,
54,55,109,27,Male,100,100,take,1,stingy,1,4,1,bystander,0,,,
28,18,46,23,Female,100,21,take,1,stingy,1,4,1,bystander,0,,,
17,16,33,55,Female,100,0,take,1,fair,0,3,3,bystander,0,,,
54,25,79,36,Female,81,31,give,0,stingy,1,3,4,bystander,0,,,
16,16,32,42,Male,100,0,give,0,fair,0,3,4,bystander,0,,,
24,19,43,46,Female,100,10,give,0,stingy,1,1,3,bystander,0,,,
28,21,49,25,Male,57,14,give,0,fair,0,4,4,bystander,0,,,
20,16,36,35,Male,100,24,take,1,stingy,1,5,3,bystander,0,,,
34,35,69,31,Female,43,0,give,0,fair,0,3,5,bystander,0,,,
16,16,32,49,Female,100,0,take,1,stingy,1,5,1,bystander,0,,,
20,16,36,37,Female,0,9,take,1,fair,0,4,2,bystander,0,,,
46,43,89,23,Female,100,53,take,1,stingy,1,4,4,bystander,0,,,
18,17,35,27,Male,92,92,take,1,stingy,1,4,2,bystander,0,,,
54,34,88,29,Female,51,13,give,0,stingy,1,2,5,bystander,0,,,
16,16,32,49,Male,0,0,give,0,fair,0,4,4,bystander,0,,,
28,24,52,21,Male,88,16,take,1,stingy,1,4,3,bystander,0,,,
18,16,34,22,Female,91,8,give,0,stingy,1,5,3,bystander,0,,,
22,18,40,29,Male,3,1,give,0,fair,0,5,1,bystander,0,,,
48,21,69,31,Male,94,14,give,0,stingy,1,2,1,bystander,0,,,
18,16,34,26,Male,96,16,give,0,stingy,1,4,3,bystander,0,,,
18,22,40,40,Female,100,0,take,1,stingy,1,5,4,bystander,0,,,
30,22,52,28,Male,65,29,take,1,fair,0,1,2,bystander,0,,,
21,16,37,36,Female,70,0,take,1,fair,0,1,4,bystander,0,,,
16,16,32,60,Male,100,0,take,1,stingy,1,1,3,bystander,0,,,
28,18,46,29,Male,100,17,take,1,stingy,1,5,2,bystander,0,,,
36,34,70,55,Female,0,46,take,1,fair,0,5,1,bystander,0,,,
48,47,95,35,Male,16,40,give,0,fair,0,4,3,bystander,0,,,
41,27,68,24,Female,100,0,take,1,stingy,1,2,3,bystander,0,,,
25,16,41,38,Female,100,0,give,0,stingy,1,5,1,bystander,0,,,
16,16,32,39,Female,90,70,take,1,stingy,1,2,4,bystander,0,,,
48,48,96,25,Female,51,51,take,1,fair,0,3,3,bystander,0,,,
16,16,32,35,Female,100,9,give,0,stingy,1,5,3,bystander,0,,,
16,16,32,69,Female,100,100,take,1,stingy,1,1,1,bystander,0,,,
50,51,101,30,Male,78,66,take,1,stingy,1,4,3,bystander,0,,,
24,17,41,33,Female,100,40,take,1,stingy,1,4,2,bystander,0,,,
37,38,75,50,Female,100,6,take,1,stingy,1,2,2,bystander,0,,,
51,41,92,28,Male,85,7,take,1,stingy,1,2,4,bystander,0,,,
31,23,54,25,Male,100,0,give,0,stingy,1,4,1,bystander,0,,,
16,16,32,31,Female,100,38,give,0,stingy,1,3,4,bystander,0,,,
16,16,32,38,Male,100,15,take,1,fair,0,4,4,bystander,0,,,
18,16,34,59,Female,65,64,take,1,stingy,1,2,3,bystander,0,,,
20,16,36,29,Male,100,14,give,0,stingy,1,5,3,bystander,0,,,
21,18,39,25,Male,28,5,take,1,fair,0,4,2,bystander,0,,,
25,18,43,34,Female,100,69,take,1,fair,0,2,4,bystander,0,,,
72,77,149,22,Male,100,0,take,1,fair,0,5,1,bystander,0,,,
60,59,119,27,Female,100,0,give,0,stingy,1,4,1,bystander,0,,,
18,16,34,53,Female,79,31,take,1,fair,0,4,4,bystander,0,,,
16,16,32,26,Male,51,57,take,1,fair,0,3,3,bystander,0,,,
26,17,43,43,Male,100,3,take,1,stingy,1,5,2,bystander,0,,,
29,18,47,31,Male,100,38,give,0,stingy,1,4,4,bystander,0,,,
32,19,51,36,Female,100,0,give,0,stingy,1,3,2,bystander,0,,,
17,16,33,65,Male,100,28,give,0,stingy,1,4,4,bystander,0,,,
22,17,39,39,Female,82,14,give,0,stingy,1,5,1,bystander,0,,,
55,37,92,23,Male,0,0,give,0,fair,0,5,2,bystander,0,,,
29,20,49,30,Male,98,1,give,0,stingy,1,5,2,bystander,0,,,
16,16,32,35,Male,100,0,give,0,stingy,1,2,3,bystander,0,,,
38,28,66,35,Male,34,34,give,0,fair,0,4,3,bystander,0,,,
40,37,77,38,Male,100,20,take,1,stingy,1,3,4,bystander,0,,,
16,16,32,30,Male,0,0,give,0,fair,0,3,3,bystander,0,,,
20,16,36,61,Female,79,79,give,0,stingy,1,3,4,bystander,0,,,
19,19,38,30,Female,100,15,take,1,stingy,1,5,3,bystander,0,,,
56,53,109,33,Male,58,56,give,0,fair,0,4,1,bystander,0,,,
46,64,110,34,Female,100,23,take,1,stingy,1,4,4,bystander,0,,,
27,19,46,52,Female,100,82,take,1,fair,0,5,3,bystander,0,,,
23,18,41,40,Female,79,0,take,1,fair,0,2,3,bystander,0,,,
20,17,37,44,Female,80,15,take,1,fair,0,5,3,bystander,0,,,
20,16,36,34,Female,51,51,take,1,fair,0,3,1,bystander,0,,,
25,23,48,49,Female,14,4,give,0,fair,0,3,3,bystander,0,,,
28,21,49,18,Male,88,13,give,0,stingy,1,2,1,bystander,0,,,
47,40,87,24,Female,84,4,take,1,stingy,1,5,3,bystander,0,,,
25,29,54,26,Male,61,0,take,1,fair,0,1,3,bystander,0,,,
31,18,49,26,Female,75,16,take,1,fair,0,5,2,bystander,0,,,
31,27,58,26,Female,52,29,take,1,fair,0,4,4,bystander,0,,,
41,26,67,31,Female,100,19,give,0,stingy,1,3,3,bystander,0,,,
21,18,39,27,Male,100,0,give,0,stingy,1,1,3,bystander,0,,,
29,18,47,23,Male,100,17,take,1,stingy,1,4,4,bystander,0,,,
21,17,38,38,Female,78,7,take,1,fair,0,4,2,bystander,0,,,
60,46,106,36,Female,72,74,give,0,stingy,1,3,4,bystander,0,,,
20,16,36,29,Female,66,42,give,0,fair,0,1,4,bystander,0,,,
22,19,41,68,Male,88,22,take,1,stingy,1,5,2,bystander,0,,,
38,29,67,26,Male,65,26,give,0,stingy,1,5,2,bystander,0,,,
22,16,38,52,Female,100,74,give,0,stingy,1,2,2,bystander,0,,,
47,33,80,32,Male,100,0,give,0,fair,0,4,2,bystander,0,,,
37,57,94,54,Female,97,85,take,1,stingy,1,2,1,bystander,0,,,
18,18,36,26,Male,11,0,give,0,fair,0,5,2,bystander,0,,,
33,16,49,21,Female,17,0,give,0,fair,0,1,3,bystander,0,,,
19,17,36,39,Male,29,0,give,0,fair,0,4,5,bystander,0,,,
26,19,45,34,Male,100,0,take,1,stingy,1,5,1,bystander,0,,,
43,22,65,29,Male,100,100,take,1,fair,0,3,5,bystander,0,,,
49,43,92,40,Male,100,14,give,0,stingy,1,4,3,bystander,0,,,
22,16,38,25,Male,100,16,take,1,fair,0,5,2,bystander,0,,,
33,19,52,29,Female,100,29,take,1,stingy,1,2,3,bystander,0,,,
17,16,33,34,Male,100,7,take,1,fair,0,1,2,bystander,0,,,
22,16,38,34,Female,100,1,give,0,stingy,1,5,3,bystander,0,,,
26,17,43,38,Male,93,5,give,0,stingy,1,4,4,bystander,0,,,
18,16,34,36,Female,23,0,give,0,fair,0,3,4,bystander,0,,,
18,16,34,40,Female,100,51,take,1,stingy,1,3,3,bystander,0,,,
38,20,58,46,Female,23,35,give,0,stingy,1,1,4,bystander,0,,,
17,16,33,38,Female,33,9,take,1,fair,0,3,5,bystander,0,,,
54,47,101,32,Male,100,100,take,1,stingy,1,4,1,bystander,0,,,
29,18,47,28,Male,5,0,give,0,fair,0,2,3,bystander,0,,,
20,18,38,30,Female,100,0,give,0,stingy,1,5,4,bystander,0,,,
19,23,42,52,Female,67,36,give,0,stingy,1,2,4,bystander,0,,,
33,46,79,31,Female,86,4,take,1,stingy,1,3,1,bystander,0,,,
32,16,48,25,Male,100,74,take,1,fair,0,5,4,bystander,0,,,
36,25,61,22,Female,49,5,take,1,fair,0,5,2,bystander,0,,,
37,33,70,33,Female,100,0,take,1,fair,0,4,4,bystander,0,,,
19,16,35,31,Female,30,29,take,1,fair,0,4,4,bystander,0,,,
19,16,35,35,Female,28,0,give,0,fair,0,2,1,bystander,0,,,
26,17,43,34,Female,100,0,give,0,fair,0,2,3,bystander,0,,,
25,21,46,49,Male,23,23,take,1,fair,0,2,3,bystander,0,,,
41,34,75,45,Male,37,65,take,1,fair,0,2,2,bystander,0,,,
17,16,33,23,Male,50,16,take,1,fair,0,5,3,bystander,0,,,
18,16,34,50,Male,93,14,give,0,fair,0,4,5,bystander,0,,,
24,20,44,27,Male,32,0,give,0,fair,0,5,1,bystander,0,,,
21,17,38,29,Male,47,15,take,1,fair,0,5,2,bystander,0,,,
18,16,34,26,Male,66,2,give,0,fair,0,1,4,bystander,0,,,
22,35,57,23,Male,100,58,take,1,stingy,1,4,3,bystander,0,,,
48,50,98,35,Female,80,50,give,0,stingy,1,5,1,bystander,0,,,
19,16,35,32,Female,75,58,take,1,fair,0,4,4,bystander,0,,,
51,32,83,37,Female,100,93,give,0,stingy,1,3,1,bystander,0,,,
24,27,51,38,Female,74,30,take,1,fair,0,5,1,bystander,0,,,
17,16,33,47,Female,50,0,give,0,fair,0,4,4,bystander,0,,,
36,35,71,42,Male,100,6,take,1,stingy,1,1,4,bystander,0,,,
27,18,45,54,Female,100,100,give,0,stingy,1,1,3,bystander,0,,,
22,31,53,29,Male,81,30,take,1,fair,0,2,4,bystander,0,,,
17,16,33,29,Male,67,51,give,0,fair,0,5,3,bystander,0,,,
22,18,40,38,Male,22,22,give,0,fair,0,4,2,bystander,0,,,
28,18,46,31,Female,100,0,take,1,stingy,1,5,4,bystander,0,,,
20,18,38,41,Female,0,0,take,1,fair,0,5,3,bystander,0,,,
16,16,32,49,Female,100,0,take,1,fair,0,5,3,bystander,0,,,
22,16,38,25,Male,24,0,give,0,stingy,1,5,2,bystander,0,,,
21,18,39,40,Male,77,0,give,0,fair,0,5,2,bystander,0,,,
18,16,34,27,Male,100,19,take,1,stingy,1,1,4,bystander,0,,,
30,25,55,51,Male,79,0,give,0,fair,0,5,2,bystander,0,,,
24,16,40,32,Female,100,0,give,0,stingy,1,4,3,bystander,0,,,
24,16,40,40,Male,100,0,give,0,stingy,1,5,5,bystander,0,,,
20,16,36,51,Female,75,30,take,1,stingy,1,3,2,bystander,0,,,
24,17,41,65,Female,100,0,take,1,stingy,1,5,3,bystander,0,,,
50,38,88,52,Female,96,3,take,1,stingy,1,5,3,bystander,0,,,
26,20,46,21,Female,66,10,take,1,fair,0,5,4,bystander,0,,,
45,61,106,30,Female,65,16,take,1,fair,0,1,3,bystander,0,,,
38,34,72,29,Female,50,13,give,0,fair,0,4,1,bystander,0,,,
19,18,37,38,Female,95,2,give,0,stingy,1,5,3,bystander,0,,,
32,20,52,27,Female,0,0,give,0,fair,0,2,2,bystander,0,,,
22,16,38,51,Male,68,0,take,1,fair,0,3,3,bystander,0,,,
23,20,43,43,Female,45,2,give,0,fair,0,5,1,bystander,0,,,
22,16,38,28,Female,76,6,take,1,stingy,1,4,4,bystander,0,,,
20,16,36,58,Female,96,10,give,0,stingy,1,1,4,bystander,0,,,
28,22,50,35,Female,100,17,take,1,fair,0,5,3,bystander,0,,,
17,16,33,32,Male,0,0,give,0,fair,0,3,1,bystander,0,,,
47,36,83,23,Male,49,0,take,1,stingy,1,5,3,bystander,0,,,
25,28,53,35,Male,100,0,take,1,stingy,1,5,2,bystander,0,,,
21,17,38,51,Female,31,3,take,1,fair,0,1,3,bystander,0,,,
35,31,66,32,Male,89,14,take,1,fair,0,2,4,bystander,0,,,
32,23,55,52,Female,79,0,give,0,fair,0,4,4,bystander,0,,,
19,16,35,34,Female,73,13,take,1,fair,0,4,3,bystander,0,,,
55,54,109,29,Male,92,90,take,1,fair,0,3,2,bystander,0,,,
25,25,50,20,Male,19,0,give,0,fair,0,3,2,bystander,0,,,
25,19,44,35,Male,100,51,give,0,stingy,1,4,2,bystander,0,,,
37,20,57,38,Male,19,0,give,0,fair,0,5,4,bystander,0,,,
16,17,33,41,Female,74,1,give,0,fair,0,5,1,bystander,0,,,
24,21,45,47,Female,78,29,take,1,fair,0,4,2,bystander,0,,,
23,16,39,48,Female,27,9,give,0,fair,0,4,3,bystander,0,,,
19,16,35,24,Female,0,60,give,0,stingy,1,3,2,bystander,0,,,
27,20,47,35,Male,90,9,take,1,stingy,1,5,5,bystander,0,,,
22,25,47,43,Male,63,32,take,1,fair,0,4,4,bystander,0,,,
16,16,32,59,Male,0,0,give,0,fair,0,1,5,bystander,0,,,
19,16,35,25,Male,100,0,give,0,stingy,1,5,3,bystander,0,,,
16,22,38,28,Female,18,16,take,1,fair,0,5,3,bystander,0,,,
19,17,36,25,Female,100,21,take,1,stingy,1,1,3,bystander,0,,,
18,17,35,40,Female,100,0,take,1,stingy,1,5,4,bystander,0,,,
18,16,34,53,Female,68,0,take,1,fair,0,3,4,bystander,0,,,
45,21,66,19,Female,100,0,give,0,stingy,1,2,4,bystander,0,,,
16,17,33,61,Female,100,0,take,1,fair,0,5,3,bystander,0,,,
44,17,61,30,Female,24,0,take,1,fair,0,3,3,bystander,0,,,
19,16,35,25,Female,60,37,take,1,fair,0,5,3,bystander,0,,,
16,16,32,64,Male,34,37,give,0,stingy,1,5,3,bystander,0,,,
31,17,48,43,Female,79,20,give,0,stingy,1,3,4,bystander,0,,,
43,33,76,26,Male,77,23,take,1,stingy,1,2,3,bystander,0,,,
26,21,47,29,Female,0,0,give,0,fair,0,2,4,bystander,0,,,
20,16,36,57,Female,60,13,take,1,fair,0,5,3,bystander,0,,,
16,16,32,39,Female,92,34,take,1,stingy,1,5,4,bystander,0,,,
27,32,59,29,Male,77,0,give,0,fair,0,4,1,bystander,0,,,
45,63,108,21,Male,0,6,give,0,fair,0,1,5,bystander,0,,,
26,18,44,52,Female,75,42,give,0,stingy,1,3,3,bystander,0,,,
22,16,38,23,Male,100,0,take,1,fair,0,5,5,bystander,0,,,
37,18,55,27,Female,100,14,take,1,stingy,1,4,1,bystander,0,,,
16,16,32,36,Male,79,4,give,0,stingy,1,2,1,bystander,0,,,
16,16,32,48,Male,57,14,take,1,fair,0,3,3,bystander,0,,,
21,28,49,37,Female,61,41,take,1,stingy,1,3,2,bystander,0,,,
49,31,80,41,Male,100,0,give,0,fair,0,2,4,bystander,0,,,
21,18,39,50,Male,19,28,give,0,fair,0,1,2,bystander,0,,,
39,58,97,62,Female,86,34,give,0,stingy,1,2,4,bystander,0,,,
21,16,37,31,Male,67,10,take,1,fair,0,4,4,bystander,0,,,
20,16,36,37,Female,94,12,take,1,stingy,1,5,4,bystander,0,,,
21,17,38,55,Male,35,7,take,1,fair,0,3,4,bystander,0,,,
23,16,39,29,Male,10,3,give,0,fair,0,2,3,bystander,0,,,
41,27,68,49,Male,100,14,take,1,stingy,1,1,4,bystander,0,,,
60,39,99,27,Female,100,100,take,1,stingy,1,1,1,bystander,0,,,
35,18,53,53,Female,51,1,give,0,fair,0,4,1,bystander,0,,,
26,17,43,24,Male,100,0,give,0,stingy,1,5,3,bystander,0,,,
21,43,64,49,Female,69,14,take,1,fair,0,4,4,bystander,0,,,
40,46,86,52,Female,100,7,give,0,stingy,1,5,3,bystander,0,,,
38,24,62,29,Female,98,35,take,1,fair,0,4,2,bystander,0,,,
17,16,33,38,Male,95,5,take,1,stingy,1,5,2,bystander,0,,,
47,32,79,24,Male,20,19,take,1,fair,0,1,3,bystander,0,,,
26,16,42,23,Male,99,14,give,0,stingy,1,2,4,bystander,0,,,
16,16,32,28,Male,21,13,give,0,fair,0,5,3,bystander,0,,,
17,16,33,51,Female,100,0,take,1,stingy,1,5,3,bystander,0,,,
40,33,73,23,Male,60,13,take,1,fair,0,4,2,bystander,0,,,
20,17,37,29,Male,100,0,give,0,stingy,1,3,2,bystander,0,,,
51,48,99,25,Female,82,74,give,0,stingy,1,4,1,bystander,0,,,
16,16,32,55,Female,0,0,give,0,fair,0,5,4,bystander,0,,,
24,23,47,27,Female,18,6,give,0,fair,0,5,3,bystander,0,,,
16,16,32,36,Female,24,0,give,0,fair,0,3,2,bystander,0,,,
64,64,128,21,Male,70,71,give,0,fair,0,4,4,bystander,0,,,
33,43,76,39,Female,100,0,take,1,fair,0,1,1,bystander,0,,,
18,16,34,27,Female,100,100,take,1,fair,0,5,1,bystander,0,,,
27,17,44,27,Female,79,24,take,1,fair,0,5,4,bystander,0,,,
38,16,54,24,Female,62,0,take,1,fair,0,5,3,bystander,0,,,
29,29,58,42,Female,53,9,take,1,fair,0,1,4,bystander,0,,,
21,16,37,57,Female,100,0,take,1,stingy,1,1,5,bystander,0,,,
50,53,103,36,Female,82,20,take,1,fair,0,4,2,bystander,0,,,
26,23,49,28,Female,44,28,give,0,fair,0,4,3,bystander,0,,,
17,16,33,46,Female,84,41,take,1,stingy,1,3,4,bystander,0,,,
18,16,34,32,Male,100,0,take,1,stingy,1,5,4,bystander,0,,,
28,29,57,38,Male,68,27,take,1,fair,0,4,2,bystander,0,,,
27,18,45,29,Male,72,3,take,1,fair,0,5,3,bystander,0,,,
38,42,80,30,Male,92,5,take,1,stingy,1,2,3,bystander,0,,,
32,16,48,28,Female,100,20,give,0,stingy,1,5,3,bystander,0,,,
27,39,66,33,Female,58,0,take,1,fair,0,5,3,bystander,0,,,
24,17,41,26,Male,32,0,give,0,fair,0,2,4,bystander,0,,,
30,24,54,22,Male,98,9,give,0,stingy,1,3,4,bystander,0,,,
30,19,49,53,Male,100,0,give,0,stingy,1,4,3,bystander,0,,,
32,19,51,36,Female,100,17,give,0,stingy,1,1,2,bystander,0,,,
53,49,102,28,Female,96,9,take,1,stingy,1,2,1,bystander,0,,,
45,58,103,27,Female,70,16,take,1,fair,0,5,2,bystander,0,,,
16,16,32,65,Male,48,0,give,0,fair,0,5,3,bystander,0,,,
16,51,67,32,Female,100,0,take,1,stingy,1,1,4,bystander,0,,,
31,80,111,42,Female,100,100,give,0,stingy,1,4,2,bystander,0,,,
19,17,36,32,Male,79,0,take,1,fair,0,5,1,bystander,0,,,
46,58,104,32,Male,98,0,take,1,stingy,1,5,3,bystander,0,,,
28,25,53,24,Male,84,8,give,0,stingy,1,3,2,bystander,0,,,
37,43,80,25,Female,0,0,give,0,fair,0,5,5,bystander,0,,,
16,16,32,62,Male,100,0,give,0,stingy,1,1,3,bystander,0,,,
16,16,32,47,Female,100,100,take,1,stingy,1,5,1,bystander,0,,,
29,19,48,28,Male,100,5,give,0,stingy,1,1,2,bystander,0,,,
